,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,current_fungi_name,common_name,foray_date,foray_location,month,year,day,genus,species,edibility,foray_zip_code
197,197,197,197,197,Cantharellus lateritius,Smooth Chanterelle ,2004-06-27,Tyson Research Center,6,2004,27,Cantharellus,lateritius,3,63025
198,198,198,198,198,Lactarius piperatus,Peppery milkcap ,2004-06-27,Tyson Research Center,6,2004,27,Lactarius,piperatus,3,63025
199,199,199,199,199,Pleurotus ostreatus,Oyster mushroom ,2004-06-27,Tyson Research Center,6,2004,27,Pleurotus,ostreatus,3,63025
200,200,200,200,200,Lactarius volemus,Apricot Milk Cap ,2004-06-27,Tyson Research Center,6,2004,27,Lactarius,volemus,3,63025
201,201,201,201,201,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2004-06-27,Tyson Research Center,6,2004,27,Sarcoscypha,occidentalis,2,63025
202,202,202,202,202,Lenzites elegans,,2004-06-27,Tyson Research Center,6,2004,27,Lenzites,elegans,2,63025
203,203,203,203,203,Calocera cornea,Club-like tuning fork ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Calocera,cornea,2,63960
204,204,204,204,204,Gymnopus dryophilus,Oak-loving Collybia ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Gymnopus,dryophilus,0,63960
205,205,205,205,205,Infundibulicybe gibba,Common funnel ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Infundibulicybe,gibba,3,63960
206,206,206,206,206,Clitocybe odora,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Clitocybe,odora,3,63960
207,207,207,207,207,Dacryopinax spathulata,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Dacryopinax,spathulata,3,63960
208,208,208,208,208,Dacryopinax spathulata,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Dacryopinax,spathulata,3,63960
209,209,209,209,209,Exidia recisa,Amber jelly ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Exidia,recisa,3,63960
210,210,210,210,210,Galerina autumnalis,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Galerina,autumnalis,1,63960
211,211,211,211,211,Grifola frondosa,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Grifola,frondosa,4,63960
212,212,212,212,212,Gloeoporus dichrous,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Gloeoporus,dichrous,2,63960
213,213,213,213,213,Ganoderma lucidum,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Ganoderma,lucidum,4,63960
214,214,214,214,214,Ganoderma lucidum,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Ganoderma,lucidum,4,63960
215,215,215,215,215,Ganoderma lucidum,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Ganoderma,lucidum,4,63960
216,216,216,216,216,Geastrum saccatum,Rounded earthstar ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Geastrum,saccatum,2,63960
217,217,217,217,217,Hericium erinaceus var. erinaceo-abietis,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Hericium,erinaceus,4,63960
218,218,218,218,218,Hericium coralloides,Coral tooth ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Hericium,coralloides,4,63960
219,219,219,219,219,Hericium americanum,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Hericium,americanum,4,63960
220,220,220,220,220,Hydnochaete olivaceum,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Hydnochaete,olivaceum,0,63960
221,221,221,221,221,Hypoxylon fragiforme,Beech woodwart ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Hypoxylon,fragiforme,0,63960
222,222,222,222,222,Lycoperdon pyriforme,Pear-shaped Puffball ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lycoperdon,pyriforme,3,63960
223,223,223,223,223,Lycoperdon marginatum,Peeling Puffball ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lycoperdon,marginatum,0,63960
224,224,224,224,224,Lycoperdon perlatum,Common puffball ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lycoperdon,perlatum,3,63960
225,225,225,225,225,Lycogala epidendrum,Wolf's Milk ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lycogala,epidendrum,2,63960
226,226,226,226,226,Laccaria ochropurpurea,Purple-gilled Laccaria ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Laccaria,ochropurpurea,3,63960
227,227,227,227,227,Lentinus tigrinus,Tiger sawgill ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lentinus,tigrinus,3,63960
228,228,228,228,228,Lepiota cristata,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lepiota,cristata,1,63960
229,229,229,229,229,Lenzites betulinus,Gilled Polypore ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lenzites,betulinus,2,63960
230,230,230,230,230,Laetiporus sulphureus,Chicken of the woods ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Laetiporus,sulphureus,4,63960
231,231,231,231,231,Lactarius psammicola,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lactarius,psammicola,0,63960
232,232,232,232,232,Lactarius argillaceifolius,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lactarius,argillaceifolius,0,63960
233,233,233,233,233,Lepiota cristata,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lepiota,cristata,1,63960
234,234,234,234,234,Lepiota brunnescens,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lepiota,brunnescens,2,63960
235,235,235,235,235,Lepiota aspera,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lepiota,aspera,0,63960
236,236,236,236,236,Leucoagaricus rubrotinctus,Ruby dapperling ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Leucoagaricus,rubrotinctus,2,63960
237,237,237,237,237,Leucoagaricus americanus,Reddening Lepiota ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Leucoagaricus,americanus,2,63960
238,238,238,238,238,Lepiota aspera,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Lepiota,aspera,0,63960
239,239,239,239,239,Mycena haematopus,Bleeding Fairy Helmet ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Mycena,haematopus,0,63960
240,240,240,240,240,Mycena haematopus,Bleeding Fairy Helmet ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Mycena,haematopus,0,63960
241,241,241,241,241,Mycena luteopallens,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Mycena,luteopallens,0,63960
242,242,242,242,242,Marasmius capillaris,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Marasmius,capillaris,2,63960
243,243,243,243,243,Marasmius delectans,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Marasmius,delectans,0,63960
244,244,244,244,244,Byssomerulius incarnatus,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Byssomerulius,incarnatus,2,63960
245,245,245,245,245,Meripilus giganteus,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Meripilus,giganteus,0,63960
246,246,246,246,246,Omphalotus olearius,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Omphalotus,olearius,1,63960
247,247,247,247,247,Hypholoma fasciculare,Sulphur tuft ,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Hypholoma,fasciculare,1,63960
248,248,248,248,248,Pholiota fulvosquamosus,,1996-09-21,Mingo National Wildlife Refuge,9,1996,21,Pholiota,fulvosquamosus,0,63960
249,249,249,249,249,Sebacina pallida,,2006-05-28,Silver Mines,5,2006,28,Sebacina,pallida,2,65401
250,250,250,250,250,Schizophyllum commune,Common Split Gill ,2006-05-28,Silver Mines,5,2006,28,Schizophyllum,commune,0,65401
251,251,251,251,251,Boletus pallidus,Pallid Bolete,2006-05-28,Silver Mines,5,2006,28,Boletus,pallidus,3,65401
252,252,252,252,252,Phylloporus rhodoxanthus,Gilled Bolete ,2006-05-28,Silver Mines,5,2006,28,Phylloporus,rhodoxanthus,3,65401
253,253,253,253,253,Stereum ostrea,False turkeytail ,2006-05-28,Silver Mines,5,2006,28,Stereum,ostrea,2,65401
254,254,254,254,254,Lactarius piperatus,Peppery milkcap ,2006-05-28,Silver Mines,5,2006,28,Lactarius,piperatus,3,65401
255,255,255,255,255,Exidia alba,,2006-05-28,Silver Mines,5,2006,28,Exidia,alba,0,65401
256,256,256,256,256,Cantharellus cibarius,Chanterelle ,2006-05-28,Silver Mines,5,2006,28,Cantharellus,cibarius,3,65401
257,257,257,257,257,Cantharellus cinnabarinus,Cinnabar chanterelle ,2006-05-28,Silver Mines,5,2006,28,Cantharellus,cinnabarinus,3,65401
258,258,258,258,258,Ganoderma lipsiense,,2006-05-28,Silver Mines,5,2006,28,Ganoderma,lipsiense,0,65401
259,259,259,259,259,Mutinus elegans,Devil's dipstick ,2006-05-28,Silver Mines,5,2006,28,Mutinus,elegans,3,65401
260,260,260,260,260,Agaricus bitorquis,,2006-05-28,Silver Mines,5,2006,28,Agaricus,bitorquis,3,65401
261,261,261,261,261,Sarcoscypha coccinea,,2006-05-28,Silver Mines,5,2006,28,Sarcoscypha,coccinea,0,65401
262,262,262,262,262,Poronidulus conchifer,Little nest polypore ,2004-04-24,Cuivre River State Park,4,2004,24,Poronidulus,conchifer,2,63379
263,263,263,263,263,Polyporus alveolaris,,2004-04-24,Cuivre River State Park,4,2004,24,Polyporus,alveolaris,3,63379
264,264,264,264,264,Stereum complicatum,Crowded parchment ,2004-04-24,Cuivre River State Park,4,2004,24,Stereum,complicatum,2,63379
265,265,265,265,265,Stereum ostrea,False turkeytail ,2004-04-24,Cuivre River State Park,4,2004,24,Stereum,ostrea,2,63379
266,266,266,266,266,Tremella mesenterica,Witches' Butter ,2004-04-24,Cuivre River State Park,4,2004,24,Tremella,mesenterica,3,63379
267,267,267,267,267,Trichaptum biformis,,2004-04-24,Cuivre River State Park,4,2004,24,Trichaptum,biformis,2,63379
268,268,268,268,268,Urnula craterium,Devil's urn ,2004-04-24,Cuivre River State Park,4,2004,24,Urnula,craterium,2,63379
269,269,269,269,269,Lactarius volemus,Apricot Milk Cap ,2004-06-05,Rockwood Reservation,6,2004,5,Lactarius,volemus,3,63038
270,270,270,270,270,Boletus subvelutipes,,2004-06-05,Rockwood Reservation,6,2004,5,Boletus,subvelutipes,1,63038
271,271,271,271,271,Artomyces pyxidatus,Crown-tipped Coral ,2004-06-05,Rockwood Reservation,6,2004,5,Artomyces,pyxidatus,3,63038
272,272,272,272,272,Coltricia cinnamomea,Shiny cinnamon polypore ,2004-06-05,Rockwood Reservation,6,2004,5,Coltricia,cinnamomea,2,63038
273,273,273,273,273,Amanita flavoconia,Yellow Patches,2004-06-05,Rockwood Reservation,6,2004,5,Amanita,flavoconia,0,63038
274,274,274,274,274,Amanita rubescens,Eurasian Blusher,2004-06-05,Rockwood Reservation,6,2004,5,Amanita,rubescens,3,63038
275,275,275,275,275,Auricularia auricula-judae,Jelly ear,2004-06-05,Rockwood Reservation,6,2004,5,Auricularia,auricula-judae,4,63038
276,276,276,276,276,Cantharellus cibarius,Chanterelle ,2004-06-05,Rockwood Reservation,6,2004,5,Cantharellus,cibarius,3,63038
277,277,277,277,277,Craterellus fallax,Black Trumpet ,2004-06-05,Rockwood Reservation,6,2004,5,Craterellus,fallax,3,63038
278,278,278,278,278,Exidia alba,,2004-06-05,Rockwood Reservation,6,2004,5,Exidia,alba,0,63038
279,279,279,279,279,Galiella rufa,Hairy rubber cup ,2004-06-05,Rockwood Reservation,6,2004,5,Galiella,rufa,0,63038
280,280,280,280,280,Hygrophorus coccinea,,2004-06-05,Rockwood Reservation,6,2004,5,Hygrophorus,coccinea,3,63038
281,281,281,281,281,Pleurotus ostreatus,Oyster mushroom ,2004-06-05,Rockwood Reservation,6,2004,5,Pleurotus,ostreatus,3,63038
282,282,282,282,282,Russula emetica,,2004-06-05,Rockwood Reservation,6,2004,5,Russula,emetica,1,63038
283,283,283,283,283,Schizophyllum commune,Common Split Gill ,2004-06-05,Rockwood Reservation,6,2004,5,Schizophyllum,commune,0,63038
284,284,284,284,284,Trametes versicolor,Turkeytail ,2004-06-05,Rockwood Reservation,6,2004,5,Trametes,versicolor,4,63038
285,285,285,285,285,Sebacina pallida,,2004-06-05,Rockwood Reservation,6,2004,5,Sebacina,pallida,2,63038
286,286,286,286,286,Phylloporus rhodoxanthus,Gilled Bolete ,2004-06-05,Rockwood Reservation,6,2004,5,Phylloporus,rhodoxanthus,3,63038
287,287,287,287,287,Laetiporus sulphureus,Chicken of the woods ,2004-06-05,Rockwood Reservation,6,2004,5,Laetiporus,sulphureus,4,63038
288,288,288,288,288,Russula olivacea,,2004-06-05,Rockwood Reservation,6,2004,5,Russula,olivacea,3,63038
289,289,289,289,289,Strobilomyces strobilaceus,Old man of the woods ,2004-06-05,Rockwood Reservation,6,2004,5,Strobilomyces,strobilaceus,3,63038
290,290,290,290,290,Lactarius camphoratus,Curry milkcap ,2004-06-05,Rockwood Reservation,6,2004,5,Lactarius,camphoratus,3,63038
291,291,291,291,291,Lycogala epidendrum,Wolf's Milk ,2004-06-05,Rockwood Reservation,6,2004,5,Lycogala,epidendrum,2,63038
292,292,292,292,292,Trichaptum biformis,,2004-06-05,Rockwood Reservation,6,2004,5,Trichaptum,biformis,2,63038
293,293,293,293,293,Boletus ornatipes,,2004-06-05,Rockwood Reservation,6,2004,5,Boletus,ornatipes,0,63038
294,294,294,294,294,Clavaria acuta,,2004-06-05,Rockwood Reservation,6,2004,5,Clavaria,acuta,0,63038
295,295,295,295,295,Cantharellus cinnabarinus,Cinnabar chanterelle ,2004-06-05,Rockwood Reservation,6,2004,5,Cantharellus,cinnabarinus,3,63038
296,296,296,296,296,Suillus luteus,,2004-06-05,Rockwood Reservation,6,2004,5,Suillus,luteus,3,63038
297,297,297,297,297,Arcyria incarnata,,2004-06-13,Rockwood Reservation,6,2004,13,Arcyria,incarnata,0,63038
298,298,298,298,298,Auricularia auricula-judae,Jelly ear,2004-06-13,Rockwood Reservation,6,2004,13,Auricularia,auricula-judae,4,63038
299,299,299,299,299,Boletus bicolor,,2004-06-13,Rockwood Reservation,6,2004,13,Boletus,bicolor,3,63038
300,300,300,300,300,Xerocomellus chrysenteron,,2004-06-13,Rockwood Reservation,6,2004,13,Xerocomellus,chrysenteron,3,63038
301,301,301,301,301,Cyathus striatus,,2004-06-13,Rockwood Reservation,6,2004,13,Cyathus,striatus,2,63038
302,302,302,302,302,Galiella rufa,Hairy rubber cup ,2004-06-13,Rockwood Reservation,6,2004,13,Galiella,rufa,0,63038
303,303,303,303,303,Ganoderma lipsiense,,2004-06-13,Rockwood Reservation,6,2004,13,Ganoderma,lipsiense,0,63038
304,304,304,304,304,Laccaria amethystina,Amethyst deceiver ,2004-06-13,Rockwood Reservation,6,2004,13,Laccaria,amethystina,3,63038
305,305,305,305,305,Lactarius volemus,Apricot Milk Cap ,2004-06-13,Rockwood Reservation,6,2004,13,Lactarius,volemus,3,63038
306,306,306,306,306,Leucoagaricus americanus,Reddening Lepiota ,2004-06-13,Rockwood Reservation,6,2004,13,Leucoagaricus,americanus,2,63038
307,307,307,307,307,Lycoperdon perlatum,Common puffball ,2004-06-13,Rockwood Reservation,6,2004,13,Lycoperdon,perlatum,3,63038
308,308,308,308,308,Peziza badioconfusa,,2004-06-13,Rockwood Reservation,6,2004,13,Peziza,badioconfusa,3,63038
309,309,309,309,309,Pluteus cervinus,Deer shield ,2004-06-13,Rockwood Reservation,6,2004,13,Pluteus,cervinus,0,63038
310,310,310,310,310,Microstoma floccosa,,2004-06-13,Rockwood Reservation,6,2004,13,Microstoma,floccosa,2,63038
311,311,311,311,311,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2004-06-13,Rockwood Reservation,6,2004,13,Sarcoscypha,occidentalis,2,63038
312,312,312,312,312,Schizophyllum commune,Common Split Gill ,2004-06-13,Rockwood Reservation,6,2004,13,Schizophyllum,commune,0,63038
313,313,313,313,313,Stereum ostrea,False turkeytail ,2004-06-13,Rockwood Reservation,6,2004,13,Stereum,ostrea,2,63038
314,314,314,314,314,Scleroderma citrinum,,2004-06-13,Rockwood Reservation,6,2004,13,Scleroderma,citrinum,1,63038
315,315,315,315,315,Trametes versicolor,Turkeytail ,2004-06-13,Rockwood Reservation,6,2004,13,Trametes,versicolor,4,63038
316,316,316,316,316,Tremella mesenterica,Witches' Butter ,2004-06-13,Rockwood Reservation,6,2004,13,Tremella,mesenterica,3,63038
317,317,317,317,317,Sebacina pallida,,2004-06-13,Rockwood Reservation,6,2004,13,Sebacina,pallida,2,63038
318,318,318,318,318,Xylaria polymorpha,Dead man's fingers ,2004-06-13,Rockwood Reservation,6,2004,13,Xylaria,polymorpha,2,63038
319,319,319,319,319,Cantharellus cibarius,Chanterelle ,2004-06-19,Engelmann Woods,6,2004,19,Cantharellus,cibarius,3,63055
320,320,320,320,320,Artomyces pyxidatus,Crown-tipped Coral ,2004-06-19,Engelmann Woods,6,2004,19,Artomyces,pyxidatus,3,63055
321,321,321,321,321,Mutinus elegans,Devil's dipstick ,2004-06-19,Engelmann Woods,6,2004,19,Mutinus,elegans,3,63055
322,322,322,322,322,Strobilomyces strobilaceus,Old man of the woods ,2004-06-19,Engelmann Woods,6,2004,19,Strobilomyces,strobilaceus,3,63055
323,323,323,323,323,Tremella reticulata,,2004-06-19,Engelmann Woods,6,2004,19,Tremella,reticulata,0,63055
324,324,324,324,324,Pycnoporus cinnabarinus,,2004-06-19,Engelmann Woods,6,2004,19,Pycnoporus,cinnabarinus,2,63055
325,325,325,325,325,Galiella rufa,Hairy rubber cup ,2004-06-19,Engelmann Woods,6,2004,19,Galiella,rufa,0,63055
326,326,326,326,326,Auricularia auricula-judae,Jelly ear,2004-06-19,Engelmann Woods,6,2004,19,Auricularia,auricula-judae,4,63055
327,327,327,327,327,Schizophyllum commune,Common Split Gill ,2004-06-19,Engelmann Woods,6,2004,19,Schizophyllum,commune,0,63055
328,328,328,328,328,Crepidotus applanatus,Flat Crep ,2003-05-17,Rockwood Reservation,5,2003,17,Crepidotus,applanatus,2,63038
329,329,329,329,329,Hygrocybe acutoconica,Persistent waxcap ,2003-05-17,Rockwood Reservation,5,2003,17,Hygrocybe,acutoconica,3,63038
330,330,330,330,330,Ganoderma lipsiense,,2003-05-17,Rockwood Reservation,5,2003,17,Ganoderma,lipsiense,0,63038
331,331,331,331,331,Hemitrichia clavata,,2003-05-17,Rockwood Reservation,5,2003,17,Hemitrichia,clavata,2,63038
332,332,332,332,332,Xylaria polymorpha,Dead man's fingers ,2003-05-17,Rockwood Reservation,5,2003,17,Xylaria,polymorpha,2,63038
333,333,333,333,333,Exidia alba,,2003-05-17,Rockwood Reservation,5,2003,17,Exidia,alba,0,63038
334,334,334,334,334,Gymnopus androsaceus,,2003-05-17,Rockwood Reservation,5,2003,17,Gymnopus,androsaceus,2,63038
335,335,335,335,335,Polyporus arcularius,,2003-05-17,Rockwood Reservation,5,2003,17,Polyporus,arcularius,2,63038
336,336,336,336,336,Gymnopus dryophilus,Oak-loving Collybia ,2003-05-17,Rockwood Reservation,5,2003,17,Gymnopus,dryophilus,0,63038
337,337,337,337,337,Ganoderma lipsiense,,2003-05-18,Rockwood Reservation,5,2003,18,Ganoderma,lipsiense,0,63038
338,338,338,338,338,Hericium coralloides,Coral tooth ,2003-05-18,Rockwood Reservation,5,2003,18,Hericium,coralloides,4,63038
339,339,339,339,339,Mycena haematopus,Bleeding Fairy Helmet ,2003-05-18,Rockwood Reservation,5,2003,18,Mycena,haematopus,0,63038
340,340,340,340,340,Hymenopellis radicata,,2003-05-18,Rockwood Reservation,5,2003,18,Hymenopellis,radicata,3,63038
341,341,341,341,341,Pluteus cervinus,Deer shield ,2003-05-18,Rockwood Reservation,5,2003,18,Pluteus,cervinus,0,63038
342,342,342,342,342,Polyporus arcularius,,2003-05-18,Rockwood Reservation,5,2003,18,Polyporus,arcularius,2,63038
343,343,343,343,343,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2003-05-18,Rockwood Reservation,5,2003,18,Sarcoscypha,occidentalis,2,63038
344,344,344,344,344,Schizophyllum commune,Common Split Gill ,2003-05-18,Rockwood Reservation,5,2003,18,Schizophyllum,commune,0,63038
345,345,345,345,345,Trametes versicolor,Turkeytail ,2003-05-18,Rockwood Reservation,5,2003,18,Trametes,versicolor,4,63038
346,346,346,346,346,Sebacina pallida,,2003-05-18,Rockwood Reservation,5,2003,18,Sebacina,pallida,2,63038
347,347,347,347,347,Xylaria polymorpha,Dead man's fingers ,2003-05-18,Rockwood Reservation,5,2003,18,Xylaria,polymorpha,2,63038
348,348,348,348,348,Ramaria canescens,,2003-09-19,Coldwater Conservation Area,9,2003,19,Ramaria,canescens,0,63964
349,349,349,349,349,Russula rubescens,,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Russula,rubescens,0,63960
350,350,350,350,350,Strobilomyces confusus,,2003-09-19,Coldwater Conservation Area,9,2003,19,Strobilomyces,confusus,0,63964
351,351,351,351,351,Strobilomyces strobilaceus,Old man of the woods ,2003-09-19,Coldwater Conservation Area,9,2003,19,Strobilomyces,strobilaceus,3,63964
352,352,352,352,352,Scleroderma areolatum,Leopard earthball ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Scleroderma,areolatum,1,63960
353,353,353,353,353,Stropharia hardii,,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Stropharia,hardii,0,63960
354,354,354,354,354,Stereum complicatum,Crowded parchment ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Stereum,complicatum,2,63960
355,355,355,355,355,Stereum ostrea,False turkeytail ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Stereum,ostrea,2,63960
356,356,356,356,356,Phellinus gilvus,Mustard Yellow Polypore ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Phellinus,gilvus,0,63960
357,357,357,357,357,Terana caerulea,,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Terana,caerulea,0,63960
358,358,358,358,358,Pholiota incarnata,,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Pholiota,incarnata,0,63960
359,359,359,359,359,Pleurotus laevis,,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Pleurotus,laevis,0,63960
360,360,360,360,360,Tapinella atrotomentosa,,2003-09-19,Coldwater Conservation Area,9,2003,19,Tapinella,atrotomentosa,0,63964
361,361,361,361,361,Phylloporus rhodoxanthus,Gilled Bolete ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Phylloporus,rhodoxanthus,3,63960
362,362,362,362,362,Russula mariae,Purple-bloom russula ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Russula,mariae,3,63960
363,363,363,363,363,Russula compacta,Firm Russula ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Russula,compacta,0,63960
364,364,364,364,364,Russula aquosa,,2003-09-19,Coldwater Conservation Area,9,2003,19,Russula,aquosa,0,63964
365,365,365,365,365,Sarcoscypha occidentalis,Stalked Scarlet Cup ,2003-09-19,Blue Pond Natural Area,9,2003,19,Sarcoscypha,occidentalis,2,63781
366,366,366,366,366,Spongipellis pachyodon,,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Spongipellis,pachyodon,2,63960
367,367,367,367,367,Tricholoma sejunctum,Deceiving knight ,2003-09-20,Mingo National Wildlife Refuge,9,2003,20,Tricholoma,sejunctum,0,63960
