,current_fungi_name,common_name,foray_date,foray_location,month,year,day,genus,species
5573,Cortinarius violaceus,Violet Cort ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Cortinarius,violaceus
5574,Cortinarius marylandensis,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Cortinarius,marylandensis
5575,Marasmius rotula,Collared parachute ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Marasmius,rotula
5576,Marasmius fulvoferrugineus,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Marasmius,fulvoferrugineus
5577,Crucibulum crucibuliforme,White-egg Bird's Nest Fungus,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Crucibulum,crucibuliforme
5578,Cyathus striatus,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Cyathus,striatus
5579,Pleurotus ostreatus,Oyster mushroom ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Pleurotus,ostreatus
5580,Pluteus longistriatus,Pleated Pluteus ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Pluteus,longistriatus
5581,Schizophyllum commune,Common Split Gill ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Schizophyllum,commune
5582,Pholiota polychroa,Variable Pholiota ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Pholiota,polychroa
5583,Gymnopus nuda,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Gymnopus,nuda
5584,Hygrocybe acutoconica,Persistent waxcap ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Hygrocybe,acutoconica
5585,Hygrocybe conica,Blackening waxcap ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Hygrocybe,conica
5586,Lentinus strigosus,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lentinus,strigosus
5587,Rickenella fibula,Orange Moss Agaric ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Rickenella,fibula
5588,Xeromphalina kauffmanii,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Xeromphalina,kauffmanii
5589,Lycogala epidendrum,Wolf's Milk ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lycogala,epidendrum
5590,Hemitrichia calyculata,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Hemitrichia,calyculata
5591,Lactifluus corrugis,Corrugated-cap Milky ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactifluus,corrugis
5592,Lactifluus glaucescens,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactifluus,glaucescens
5593,Lactarius hygrophoroides,Hygrophorus Milky ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,hygrophoroides
5594,Lactarius indigo,Diminutive Indigo Milk Cap ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,indigo
5595,Lactarius psammicola var. glaber,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,psammicola
5596,Lactarius maculatipes,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,maculatipes
5597,Lactarius subplinthogalus,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,subplinthogalus
5598,Lactarius subvellereus var. subdistans,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,subvellereus
5599,Lactarius subvernalis,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,subvernalis
5600,Lactarius volemus,Apricot Milk Cap ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Lactarius,volemus
5601,Russula compacta,Firm Russula ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Russula,compacta
5602,Russula earlei,Beeswax Russula ,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Russula,earlei
5603,Russula fragrantissima,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Russula,fragrantissima
5604,Russula virescens,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Russula,virescens
5605,Russula polyphylla,,2009-06-27,Ha Ha Tonka State Park,6,2009,27,Russula,polyphylla
